"gene","cope"
"OR4F21",NA
"KRTAP12-1",NA
"WFDC12",NA
"BHLHE23",NA
"CATSPER4",NA
"FGF6",NA
"OR2M4",NA
"WNT6",NA
"ADGRD2",NA
"TEX13C",NA
"CFAP161",NA
"ACP7",NA
"CROCC2",NA
"ANGPTL8",NA
"WNT1",NA
"TSSK2",NA
"C11orf52",NA
"UGT1A1",NA
"IQCF5",NA
"GPAT3",NA
"POU4F3",NA
"TPSD1",NA
"NKX1-2",NA
"ASB10",NA
"UBQLN3",NA
"OMP",NA
"MFRP",NA
"IGLC7",NA
"KRTAP10-1",NA
"TAAR6",NA
"KRTAP10-2",NA
"OR6Q1",NA
"PYDC2",NA
"OR2AJ1",NA
"SCP2D1",NA
"OR1B1",NA
"TMEM88B",NA
"WFDC5",NA
"OR14J1",NA
"NAA50",-0.388460280238653
"GPN1",-0.380207441195931
"INO80C",-0.379616706643886
"NNAT",-0.362712949556208
"CAMTA1",-0.348612117195567
"SEC61G",-0.341099255005094
"APPL2",-0.339506271569722
"ZFAT",-0.338544782354209
"CITED2",-0.334574929043791
"PCDHGB6",-0.330365149749578
"ELP6",-0.32731731801525
"TXNL1",-0.326872688282122
"TXNDC16",-0.31935324858241
"LAMTOR2",-0.313124661999731
"YIF1A",-0.311290947625926
"TMEM91",-0.309949652610985
"NFXL1",-0.309665697104184
"TBC1D23",-0.307320804166513
"PHOSPHO2",-0.297023056337205
"ISY1",-0.293574989143302
"COMMD6",-0.292088234964867
"ARAP3",-0.2913500639655
"VKORC1",-0.289919917022292
"SNRPN",-0.289314185976077
"GTF2A2",-0.289291648905527
"ZNF274",-0.28917256085679
"TOR2A",-0.287645165226896
"JAK1",-0.285868440180121
"COMMD9",-0.285174989464377
"ZNF614",-0.280293112320566
"GDE1",-0.280180369343402
"SSR2",-0.279534508345241
"ZSCAN26",-0.27927524257833
"TRIM23",-0.279209082479981
"UNC45A",-0.277731488402437
"ZNF688",-0.277404202561918
"ING2",-0.276895493449455
"ZNF138",-0.27348379806619
"LYAR",-0.271578956555631
"CHCHD2",-0.270556029525247
"ETFB",-0.270006412499362
"HDAC3",-0.269711703397089
"C11orf96",-0.269512383343245
"PDCD7",-0.268920580237639
"FAM76B",-0.268440582604124
"ZNF669",-0.268134438172791
"BEND5",-0.268044193328094
"DNAJA2",-0.267065882982559
"FBL",-0.266326464592264
"USP3",-0.265079646126287
"C3orf38",-0.264401144132069
"DDX19A",-0.263437790859736
"NUP93",-0.262997483924875
"EPC1",-0.262766297669667
"METAP2",-0.262016507595517
"TP53INP2",-0.261171301318871
"DDX27",-0.259844704898515
"C19orf73",-0.259621693305286
"TRMT112",-0.259439762421817
"DERL1",-0.259079263864935
"TSPYL1",-0.258922688586861
"YIPF2",-0.258857305653871
"SIAH2",-0.258791870376446
"ZNF681",-0.258676098602024
"SPATA7",-0.257425680816092
"TPRA1",-0.256504266116516
"GOLGA8B",-0.256092922980154
"WDR45B",-0.254957672992551
"DOK3",-0.2547438980104
"TAF12",-0.254662653860408
"ZNF250",-0.25436807636372
"DKC1",-0.254358277827274
"TOMM7",-0.254230953378871
"NAIF1",-0.252814358559438
"BSCL2",-0.252778201333676
"DNAAF5",-0.252601780541011
"LRRC40",-0.250611040873645
"SDF2L1",-0.250588184856478
"HNRNPH2",-0.25027499627922
"TMEM14B",-0.249718481972274
"TPRKB",-0.249359812865582
"PURG",-0.24809868875235
"MTUS1",-0.24761822992801
"MORN2",-0.247454577466139
"CHRNB1",-0.247341622691525
"ZNF880",-0.247000832023655
"EXOC3",-0.246609208630361
"PGD",-0.246247120218492
"ZNF646",-0.24598267503861
"DHRS1",-0.245792245824251
"SPATS2",-0.244652772203985
"FBXO28",-0.244399955409967
"C1orf56",-0.243763597716511
"FAM210A",-0.243330884529761
"TRIP4",-0.24298091020334
"CROCC",-0.242588066781491
"FAM229B",-0.242203001016502
"EIF3I",-0.242162354836739
"MYL6",-0.242052941856433
"IFT52",-0.240867502115613
"UBXN2B",-0.240822636550936
"CAT",-0.24068319343298
"KATNA1",-0.240559407089009
"ZSCAN9",-0.240411310538069
"PPDPF",-0.240247403698271
"CDC26",-0.239978766380954
"TUBGCP2",-0.239335671932438
"PSMA7",-0.239019015978766
"UQCRFS1",-0.238848087086692
"ZNF620",-0.238787263055914
"FAHD1",-0.238747310722512
"ZNF426",-0.238098460978707
"UBE2B",-0.23801266937677
"SMAGP",-0.237893806217852
"LIAS",-0.237825096076625
"SIKE1",-0.237266762152607
"NDUFB2",-0.237131267858542
"TSSC4",-0.23702272902803
"SETD7",-0.236166488049481
"THAP1",-0.236113036654465
"DCUN1D3",-0.236003787932402
"CCDC174",-0.234455884159996
"ATXN1L",-0.234272258235253
"NDUFC2",-0.234141266795744
"ARRDC3",-0.234095025935082
"SDHB",-0.233220155715631
"TSPAN9",-0.232870755043286
"GPRASP2",-0.232824911670076
"DRG2",-0.232781377604799
"MTERF4",-0.232637679817212
"NR2F1",-0.232581975115757
"KCNH8",-0.232444215333264
"DNAJA1",-0.23217354448426
"AAAS",-0.231375845272661
"TNFSF12",-0.231163570560813
"PPIL3",-0.230706580476333
"C4orf33",-0.230263113756199
"LAMTOR5",-0.229778170401012
"LRWD1",-0.22976138713314
"CHMP2A",-0.229530496176492
"ARHGAP8",-0.229266938621364
"TOP1",-0.229114243451169
"HSF2",-0.228820962217183
"UTP14A",-0.228696220793421
"BSDC1",-0.2283232765597
"NEIL2",-0.228308192468446
"COX4I1",-0.228258276961172
"GTF2E2",-0.226519048803973
"LRRC45",-0.225760680028696
"C17orf58",-0.225714025955735
"THOC1",-0.225704307584611
"SPRTN",-0.225539316517977
"PDCD2L",-0.225472426638647
"WDR11",-0.225373677875051
"INTS12",-0.22536259886565
"ALDH3A2",-0.225215667721657
"NANS",-0.224140778292453
"C15orf61",-0.224021893553868
"PCDHB14",-0.223332165174653
"LMNA",-0.223160970546635
"PRPSAP1",-0.222938161494643
"MEX3C",-0.222727791453065
"EXT2",-0.222388380410234
"GRSF1",-0.222073648849931
"GPR107",-0.221223581268675
"TMED7",-0.221180032738991
"ZDHHC18",-0.221140872265075
"VEZT",-0.220645862313749
"DNLZ",-0.220596037998993
"CLK1",-0.220468258523132
"TMUB2",-0.220387293470697
"CDC73",-0.220228601095788
"SNRPD3",-0.220059797796556
"KCNQ2",-0.220056056086473
"WAPL",-0.219842179277955
"EIF2AK1",-0.219107770319877
"WDR97",-0.218979112376463
"TMEM184C",-0.218705758663078
"TNRC6B",-0.218680764001022
"ZNF304",-0.218609380853547
"UBE2H",-0.218323651931488
"ZCCHC18",-0.218135357595161
"HMGN1",-0.218096768392131
"ZNF709",-0.217383794929693
"ERP29",-0.216820565379555
"EID2",-0.216797328520868
"GTF2H4",-0.216631982565234
"EMSY",-0.216318845198677
"ZNF189",-0.216237034675035
"ZNF254",-0.216062507576243
"FAAP20",-0.215379173489844
"ZNF322",-0.21535412048127
"ANKFY1",-0.215127492161117
"ATF6B",-0.214681301869732
"LAG3",-0.214583361875265
"STX2",-0.214351312872288
"ZNF517",-0.214198535832583
"COX10",-0.213876159007084
"ARHGAP4",-0.213535909550904
"UBIAD1",-0.212654901009217
"ZNF597",-0.212450621385692
"ZNF717",-0.212441588350932
"TOMM20",-0.212239959658234
"NDUFA3",-0.211996379734513
"ATXN2",-0.211935329747391
"MNAT1",-0.211776856216713
"KIF26B",-0.211554559833879
"EDC3",-0.211075135545817
"ZNF706",-0.210922598646395
"RASSF3",-0.210895106556334
"UNG",-0.21080951017838
"IER3",-0.210784425258131
"COX20",-0.210704789802412
"ZNF736",-0.210545910328809
"CCDC124",-0.210392245028152
"ZNF765",-0.210225055949752
"HSD17B10",-0.210067795922512
"CCDC93",-0.209725214646771
"BORCS6",-0.209575589517964
"USP21",-0.209338735183698
"SGK3",-0.209120375153362
"WDR19",-0.20902430042543
"CNPY4",-0.208764873209321
"TTC19",-0.2086884817342
"UCKL1",-0.208575350740993
"RPP21",-0.208261183003843
"POP5",-0.208197938291652
"TMEM230",-0.207920525017458
"CPNE3",-0.207740061777667
"ZNF561",-0.207329870971322
"POU6F2",-0.207319560733567
"GPAT4",-0.207196256016938
"NSA2",-0.206996343067427
"URI1",-0.206893904653971
"CDK11B",-0.206891376548225
"UMPS",-0.206793305433958
"RNMT",-0.206736048766798
"NELFE",-0.206716454168405
"CCDC88B",-0.20649317962309
"CUX1",-0.205866826972028
"NSFL1C",-0.20530436717863
"PCBP4",-0.205024619673447
"C11orf54",-0.20481867945128
"HCFC1R1",-0.204618070861725
"POLR2C",-0.204605857616852
"APEH",-0.204056882915332
"NDUFS6",-0.203961772185565
"HPS5",-0.203873071145729
"COMMD1",-0.203484273020966
"CHMP2B",-0.203093073856275
"ATF4",-0.202700307507719
"ARIH2OS",-0.202372642430804
"WNK1",-0.202352741756142
"SUB1",-0.202243800515258
"ING4",-0.201967539127318
"XRN2",-0.201877283079799
"ETHE1",-0.201497585791605
"UQCR10",-0.201421876934309
"DIS3",-0.201330335669593
"ABHD16A",-0.201141444248759
"IP6K2",-0.201024929686545
"SCAF1",-0.200893680224073
"NTN4",-0.200306360769864
"SPG21",-0.200177102433919
"VAMP3",-0.20008314134456
"SNAP47",-0.199708558033393
"SEC23IP",-0.199572752109614
"TNK1",-0.199483223695875
"PROKR1",-0.199368347195445
"NPRL3",-0.199148958620288
"VDAC2",-0.198678253478029
"PLXNB2",-0.198662874762501
"ZBTB45",-0.198624833412993
"RCE1",-0.198559396133048
"LIMD2",-0.198531406185797
"XPA",-0.198344707726909
"MED8",-0.198264521389354
"MAEA",-0.197063135386454
"GORASP2",-0.196912331196675
"UBAP2L",-0.196577116860268
"WDR12",-0.195831336358622
"PRPF4B",-0.19566138789931
"PKNOX1",-0.195587344241926
"LRP1",-0.19546960543652
"FHL1",-0.195449378708848
"MOB3A",-0.19533554109607
"ACTN4",-0.195223741038564
"TULP4",-0.194929851168673
"ZSCAN5A",-0.194736723424826
"TRMT10C",-0.194667872686061
"G6PC3",-0.194636941045032
"ZNF664",-0.19455727235604
"TRAPPC6A",-0.194529711048833
"PRPF6",-0.194366739881701
"TAOK3",-0.194181041957894
"TXNDC12",-0.194171297266388
"CNNM3",-0.194082756729476
"R3HCC1",-0.193817659995991
"ZNF692",-0.193640777358378
"ZNF234",-0.193635093616085
"UBE2I",-0.192996598748495
"FAM219B",-0.192971866568407
"PINLYP",-0.192927790875941
"PIGBOS1",-0.192669162342013
"ZNF581",-0.192520951829696
"UNC5D",-0.192452524021496
"INO80",-0.192325254067605
"CCDC6",-0.192057346238301
"TXNDC9",-0.191925588464273
"FAM149B1",-0.191759408765588
"PSMB2",-0.191644863459583
"RERE",-0.191591017677974
"SCO2",-0.191579427551429
"TRIM11",-0.191529120758556
"SKIL",-0.191380225625577
"ABT1",-0.190956284844921
"RAE1",-0.190617931431502
"FLCN",-0.190597034842866
"KCNJ14",-0.190568197067942
"ARMT1",-0.190510949743055
"DDX6",-0.19028424513352
"MAD1L1",-0.189903391082437
"SNX18",-0.189753923261035
"TSPAN15",-0.189582917793549
"ST13",-0.18920595944659
"PRDX5",-0.188920168014113
"CCDC66",-0.188547648049441
"NUMA1",-0.188378204666596
"MFN1",-0.188314836811864
"ZNF263",-0.188101857752195
"PEX13",-0.188052340495178
"U2SURP",-0.187314810178209
"CFD",-0.187218913684645
"CARNMT1",-0.187201997921934
"PRKAG1",-0.187086980270878
"IGFBP6",-0.186990666605973
"GPATCH8",-0.18696731038947
"TIGD3",-0.186801157020014
"NME7",-0.186737935365379
"MTERF2",-0.186552165750236
"UBE2L3",-0.186387123872854
"IER5L",-0.186305963945441
"PRPF8",-0.185904959010449
"ZNF35",-0.18570520529107
"B4GAT1",-0.185697723288297
"MYO6",-0.185551994879886
"ZNF207",-0.185486918054586
"XRCC5",-0.185314200478635
"CASC3",-0.185298369867562
"SLC25A1",-0.185199994163685
"ROBO3",-0.185179142214567
"ZNF408",-0.185066031954224
"PCID2",-0.18492484329023
"PARP1",-0.184867085154547
"TMEM127",-0.184846329214952
"ECHS1",-0.18482252663189
"OSBP",-0.184690666774684
"TIMM10",-0.184571830829792
"DCTPP1",-0.18456127107173
"LMAN2",-0.184527163400452
"SOD1",-0.184405837506017
"GDF11",-0.184293093351127
"PEX19",-0.184265367428981
"ZCCHC8",-0.184262119516985
"MEST",-0.184182052018214
"ZNF8",-0.183932756305529
"TES",-0.183626517823103
"TAB2",-0.18361836459044
"ZNF649",-0.183287202303612
"ZFAND2A",-0.183247005795724
"NDUFA6",-0.182996303017805
"DNMT3A",-0.182935648506569
"NT5C3B",-0.182853003770069
"NDUFB11",-0.182756839133026
"PSMB10",-0.1827243701689
"FRAT2",-0.182628754083275
"UBAC2",-0.182573086574452
"NDUFB1",-0.1824795580784
"FAM234B",-0.18229780026745
"PCBP1",-0.182035901468139
"FDXR",-0.181948711996676
"ZNF319",-0.18182167016842
"CREB3",-0.181820205830089
"SRP72",-0.181727108795832
"CCT3",-0.181406178183054
"KBTBD7",-0.181301289851877
"STK11IP",-0.180767031151101
"YWHAE",-0.180765925967226
"APLP2",-0.180494815649567
"PCMTD2",-0.180318773320749
"GAN",-0.180202900657756
"CEP250",-0.180148868595117
"WDR54",-0.179924082736356
"USP11",-0.179608601671269
"OAZ1",-0.179349354821033
"KLHL7",-0.179307847445585
"COPZ1",-0.179210347218391
"DCBLD1",-0.179199563899455
"HYAL2",-0.178617417247315
"MFSD11",-0.178351875172013
"WDR33",-0.1779277979103
"P3H4",-0.177822005817005
"RELA",-0.177800229233596
"UBQLN2",-0.177715087698284
"DCLRE1C",-0.177701150333921
"CD14",-0.177200986584785
"CHMP6",-0.177156079774323
"GNAI3",-0.177078570871367
"ZNF132",-0.177072961157166
"UBAP1",-0.17700806320602
"NFYC",-0.176981542135362
"NFKBID",-0.176802831034062
"TAX1BP3",-0.176763302539321
"FIBCD1",-0.176720008104501
"PPP6R1",-0.176697198026514
"DHX36",-0.176674578486506
"ADPRM",-0.176606556111514
"EXOC8",-0.176579566063873
"ADGRL2",-0.176442479785517
"PPP4R3A",-0.176432883511604
"DYSF",-0.176207743031145
"GRAMD1B",-0.176162593035044
"MED28",-0.17614444772224
"RYK",-0.176059517723376
"SNF8",-0.175513350107306
"SOX12",-0.175473567077923
"MAGED2",-0.175430890143367
"MIS18A",-0.175181387250571
"SLC25A6",-0.175132360781906
"UTP6",-0.174907337405214
"FUT7",-0.174582335460871
"CRYZL1",-0.174519923257651
"TSNAX",-0.174434672471914
"ZNF184",-0.174199497738049
"SLC22A1",-0.174033876534564
"ANKRD26",-0.173996478560988
"EIF4G2",-0.173944538418667
"ELAVL1",-0.173820888130475
"CLK4",-0.173754156858653
"BCL2L13",-0.173726456078654
"SMU1",-0.173690459279555
"KDM1A",-0.173565247005801
"MFF",-0.173546490378106
"HGFAC",-0.173516267724416
"CSNK2A1",-0.17350025239381
"UQCRH",-0.173377571847179
"CAMK2N1",-0.17334242716547
"AKAP8L",-0.173323006886944
"NDUFA13",-0.17329552024623
"SLC39A10",-0.173117455083376
"CMAS",-0.172941833868281
"C1QTNF2",-0.172825271892478
"TESK2",-0.17240305028722
"XRCC1",-0.172396416123328
"RBP4",-0.172366867470223
"EMC4",-0.172004809278955
"ATF7IP2",-0.171944699596309
"TFCP2",-0.171887712182213
"TMEM163",-0.171690062384151
"IFT81",-0.171480779552704
"ZNF57",-0.171417409949136
"ZBTB6",-0.171071948425016
"PAIP2",-0.171017697207763
"ZMYM5",-0.17092553521233
"GTF3C3",-0.170824309421999
"WNK3",-0.17067351719718
"COX17",-0.170537329272882
"HIC1",-0.170433044132197
"ARNT",-0.170272341994292
"RDH14",-0.17025614138478
"LRRC42",-0.170237866700457
"ZNF557",-0.170185174106219
"PGK1",-0.170136359639761
"AAR2",-0.169858022138217
"PRRC2C",-0.169775479616412
"IP6K1",-0.169710004723962
"KMT5B",-0.169605561479795
"PPIAL4G",-0.169581507258274
"HINFP",-0.169207587266153
"PSMD11",-0.169123257173657
"MYPOP",-0.169031349279702
"TRAPPC6B",-0.168946234683576
"ERI3",-0.168808449478941
"DCTN6",-0.168654085232
"ACD",-0.168471463841838
"CITED4",-0.168442949157363
"MSH2",-0.168395174563695
"SNX29",-0.168291285681812
"TRPT1",-0.168258095093668
"EIF1",-0.168182238530317
"SMURF2",-0.167995978354025
"ENY2",-0.167939910640624
"CTNND1",-0.167875434373987
"ZNF543",-0.167335036869423
"WSB1",-0.166986475556918
"ESRRA",-0.166969323477916
"RAB3IL1",-0.166969032004116
"ZNF624",-0.166912202581973
"EMILIN1",-0.166785618330765
"TTC39C",-0.166716574962551
"IL17RD",-0.166691096464493
"ZNHIT1",-0.166421865511795
"PHACTR4",-0.166177938524404
"FAM227B",-0.166136485575446
"ZNF26",-0.166080000963602
"MIB2",-0.166017917059953
"ENHO",-0.165823187955347
"FBXO8",-0.165796364388132
"MAGOH",-0.165771962458738
"PSMB4",-0.165758428836742
"ELP2",-0.165698806581462
"HDAC6",-0.165693823086327
"WDR43",-0.165633043412996
"EIF3H",-0.16544758168874
"MPDU1",-0.165065939885487
"APOC1",-0.165046298128994
"ATP6AP1",-0.164897841057194
"ZBTB37",-0.164872937067004
"MDH2",-0.164870021035372
"MTCL1",-0.164677570110657
"ZKSCAN7",-0.164570604801906
"CCDC82",-0.164492189651167
"TIGD1",-0.164424418061225
"GPATCH2L",-0.164393802727751
"ZNF142",-0.164350968602857
"GSTA4",-0.1643432358543
"PCDHA11",-0.164264008835917
"PARD6A",-0.164249375114991
"TMC8",-0.164166005283257
"MAF1",-0.164151819548751
"ATF5",-0.164118339492654
"ZSWIM3",-0.164075344009745
"DDX1",-0.164020205845374
"MED17",-0.163947859196179
"BLOC1S5",-0.16392335236398
"BRF2",-0.163891711652601
"NSMCE3",-0.163852025737826
"PHF23",-0.163607451564566
"PPP1R10",-0.163556425688018
"ZNF454",-0.163519292416219
"DYNC1LI1",-0.163483286784837
"AKAP1",-0.163469766164918
"LENG8",-0.163369428082041
"COPS7B",-0.163228983133678
"ZFAND3",-0.163211048098431
"CMYA5",-0.163205233864281
"UPF3A",-0.163173773857283
"UBE2R2",-0.162949804558206
"URM1",-0.162856524601653
"FAAP24",-0.162827188469923
"MAST2",-0.162724632239595
"MSRB2",-0.162251041440652
"COX7B",-0.162135290025364
"PAM16",-0.162123475597206
"DPF2",-0.162080199487957
"UBE2L6",-0.16190290458197
"C18orf32",-0.161896055737435
"UQCRC1",-0.161772814386026
"ORAI3",-0.161542856104323
"GALNT3",-0.161434313818112
"CAAP1",-0.161431840040729
"SFT2D1",-0.161402771108145
"BLOC1S1",-0.161001646788883
"TM2D1",-0.160989388161736
"UBQLN4",-0.160975370346195
"SF3B1",-0.160797127136538
"ZFHX3",-0.160477641457535
"GNB1",-0.16042370707886
"TXNL4A",-0.160393723609022
"ZHX2",-0.160374683775951
"CAND1",-0.160330756884166
"MTIF3",-0.160258015791941
"ARMCX1",-0.160097979979098
"SRSF9",-0.160003547411816
"BTN3A1",-0.15996133934493
"TCEAL2",-0.159960235380921
"DNAJC25",-0.159954767166277
"ARCN1",-0.159933417618019
"CBARP",-0.159672706802407
"MISP",-0.159666108296001
"NELFCD",-0.159596016476067
"NOSIP",-0.15956985406786
"G3BP2",-0.15950617666406
"RFNG",-0.159403754950978
"TIMM44",-0.159298378211729
"SLF2",-0.159142247600578
"SF3B2",-0.159105096492041
"EIF2B4",-0.159045803138101
"VPS4B",-0.159034770453818
"RHOBTB3",-0.158926641378362
"PTMS",-0.158909725621626
"ZMAT5",-0.158901471450546
"TOX3",-0.158833663905022
"TBXA2R",-0.158745743381602
"FBXL5",-0.158724899780303
"MLST8",-0.158693534790341
"XIAP",-0.15861614574857
"DYNC1LI2",-0.158601477281348
"NUDT10",-0.158402938976928
"MTA1",-0.158336398773656
"CHMP1B",-0.158311189000084
"ATG2A",-0.158241087878779
"MITD1",-0.158057859275464
"MAGEF1",-0.157984193606768
"UBE2G1",-0.157901939482385
"SEC11A",-0.157848492735937
"ITM2B",-0.157716672874851
"THOC6",-0.157634833890789
"MAD2L2",-0.157546397204812
"RFX1",-0.157294476308891
"BASP1",-0.157175828707564
"FAM177A1",-0.15708108544785
"LY6G5B",-0.157073575903671
"TRIB3",-0.15705975222217
"AP2B1",-0.157055555146079
"WDR1",-0.157050239578795
"TUBA1C",-0.157024029316621
"PPP1R14B",-0.15702086600374
"CRYBG3",-0.156931235714623
"TAS2R30",-0.156930135421298
"SBDS",-0.156727831975294
"ZFP28",-0.156693342510493
"FYN",-0.156676132533558
"HTT",-0.156523223895385
"IPO13",-0.156457515849336
"ADAR",-0.156444734140027
"MYL6B",-0.156333328200207
"N4BP2L2",-0.15630502714628
"GEMIN5",-0.156237693394537
"ZNF71",-0.156197938023646
"DDX18",-0.156161617760189
"NOLC1",-0.156103985905291
"ACADVL",-0.156078473391927
"ANKMY2",-0.156043912276142
"CDKN2AIPNL",-0.155982114369333
"PCYT1A",-0.155919706754551
"LRIG2",-0.155864443376468
"PEPD",-0.155841395185286
"ARRB2",-0.155624326314255
"GJC2",-0.15556204468505
"CSTB",-0.155436350228756
"ATP8B2",-0.15537587426086
"CTNNBIP1",-0.155369090706129
"ZFP30",-0.155330664399444
"DVL2",-0.155318196776411
"POFUT1",-0.155249954115129
"OFD1",-0.155200933047226
"CEMP1",-0.155130686958718
"VHL",-0.155091012734847
"TOMM5",-0.155044740700566
"NOC2L",-0.154890605917507
"LHX5",-0.154868531182454
"SPOPL",-0.154816839849214
"KIAA2013",-0.154787607255726
"ZC2HC1B",-0.154773298487648
"MPHOSPH6",-0.154735068839027
"ZNF221",-0.154683057375329
"ZNF330",-0.154675626094282
"CBX8",-0.154497099631137
"INO80D",-0.154363727449822
"CCDC126",-0.154285042220815
"CSNK1E",-0.154233245611462
"PSTK",-0.154208965221299
"MLF1",-0.154204546985573
"NLRP14",-0.154203650689244
"RWDD1",-0.154179370066422
"TUBB2B",-0.154166281785861
"SARAF",-0.154081779563363
"ARF6",-0.154079603809479
"WBP4",-0.153970058637594
"STK11",-0.153917120783908
"TRIB2",-0.153885961365582
"CCDC107",-0.153860383383764
"DR1",-0.153790865540255
"PMVK",-0.153438673097037
"PAIP1",-0.153362319007038
"NBPF1",-0.153302818680065
"GLIS2",-0.153237530919974
"EP300",-0.153081285443155
"RLF",-0.152941951223513
"MYEF2",-0.152930297080024
"ZNF233",-0.152922129888314
"ALKBH7",-0.152918701086401
"PLA2G12A",-0.152845968251495
"C12orf57",-0.152717996948959
"EIF5B",-0.152637460028422
"VAPA",-0.152584366647821
"RNF146",-0.152407750088379
"SYNC",-0.152361376685361
"SLC45A2",-0.15231743715111
"KHDRBS1",-0.152104557434151
"FKBPL",-0.151952183125058
"TRIM9",-0.151933005595372
"RANGRF",-0.15191038055368
"UBE2E3",-0.151854249965437
"USP49",-0.151758597509961
"MTF2",-0.151694268806597
"CCR6",-0.151404896376618
"FGF7",-0.151394256269099
"VPS37D",-0.15118201513438
"DNAJC18",-0.151176187266318
"BTBD6",-0.150967530177896
"ATG3",-0.150876844717251
"FAM104A",-0.150725280603706
"ZNF778",-0.150691907517076
"UPK2",-0.150513131948443
"UGDH",-0.150426085160302
"TANK",-0.15037337546008
"CLTB",-0.150256135699733
"TUBGCP6",-0.150046642644651
"ABR",-0.150014450086363
"IRF2BP1",-0.150011318336189
"VWA1",-0.149936722989271
"ASMT",-0.149933786835015
"ALKBH1",-0.149930487966753
"PPIB",-0.149774746087274
"BCAS2",-0.149770313408987
"MVB12A",-0.149751017476924
"MGST3",-0.149723925081352
"SCX",-0.149721935893375
"HMGXB4",-0.149714281400595
"WDR83OS",-0.149707794747494
"TMEM141",-0.149654674963395
"NOVA2",-0.149644503342009
"KLF9",-0.149554666856672
"MED4",-0.149354953137442
"UBR4",-0.149350316337567
"UBE2V1",-0.149166784943784
"GTPBP4",-0.149102325830902
"KIZ",-0.149099377996435
"CFDP1",-0.149072343714805
"LSM12",-0.149007009527915
"ANTXR1",-0.148851953679773
"GLB1",-0.148808107133919
"DDX21",-0.148772114025374
"ZNF665",-0.14860880484945
"HEATR6",-0.148603173422904
"PPL",-0.148528868189353
"ZNF667",-0.14849511867896
"COPB1",-0.148423291531454
"STX10",-0.148390537119127
"RASSF1",-0.148302998777497
"PSMD4",-0.148228914051665
"TRAPPC1",-0.148222467689845
"WNT9A",-0.148214783215667
"FGFR4",-0.14819985908004
"CNTRL",-0.148116958641771
"MYDGF",-0.148116149572679
"VPS26A",-0.147979161025703
"YIF1B",-0.14790461951267
"TP53INP1",-0.147842778904974
"PHF6",-0.147795895645945
"ZNF830",-0.14775250219546
"TMEM179B",-0.147740012948079
"VEGFB",-0.147728707545251
"PAPPA",-0.147700019387995
"RNASEK",-0.147658632990243
"UBA52",-0.147641823958932
"TSPAN19",-0.147543263979448
"KRTCAP2",-0.147476185981484
"NTMT1",-0.147235672831039
"ZNF559",-0.147031631476802
"VPS37B",-0.147002744652771
"LEMD3",-0.146966691518333
"IL11RA",-0.146940022132534
"GABARAP",-0.146923911058976
"SLC35B2",-0.146913111557354
"MXD1",-0.146733066236227
"RAB11B",-0.146662711127685
"ATF7",-0.146583891485174
"TYMP",-0.14654039091593
"ZC4H2",-0.146369044583194
"USP4",-0.146281562984056
"MMADHC",-0.146261177675082
"ARHGAP1",-0.146236032322824
"COX8A",-0.146206348363111
"LPIN1",-0.146189139541471
"PSME2",-0.146184564082807
"OPRD1",-0.146163766727486
"TELO2",-0.146139384990338
"SLAIN1",-0.145856927394974
"TPRG1",-0.145733730357033
"CCDC178",-0.145724026733011
"TMSB15A",-0.145680425229432
"ARRDC4",-0.145661594600201
"MCCC1",-0.145609001106444
"CTSV",-0.145598259892608
"SRRM1",-0.145439273151493
"PIGV",-0.145391642509014
"ESF1",-0.145379864138529
"NRM",-0.145365991284024
"FMNL2",-0.145357305279939
"COX7A2",-0.145285905436308
"SCAND1",-0.145238774589112
"DALRD3",-0.145227799615479
"ZNF429",-0.145193428016291
"HIF1AN",-0.145141599719676
"ZFPL1",-0.145090783936615
"PRPF31",-0.145065862511041
"KIF27",-0.145045181687691
"RUFY2",-0.14494663430477
"HSBP1",-0.144849772236504
"RPF1",-0.144762577512993
"ZNF292",-0.144561322394768
"VPS28",-0.144491989262278
"FAM47E",-0.144489833460559
"TIA1",-0.144199684823277
"TMEM41A",-0.144131773375945
"ASGR1",-0.144115559368254
"ZNF699",-0.143900840982011
"UBA3",-0.143887166918622
"EIF4B",-0.143846045609783
"MSTN",-0.143834775081342
"ERLEC1",-0.143721389115591
"LRRC41",-0.143712645131405
"FBXW4",-0.143624144852803
"ACBD3",-0.143124557833975
"DCLK2",-0.143104781016027
"C3orf62",-0.143064825534752
"ATG10",-0.142846742445137
"UBE2E1",-0.142820805938689
"KPNA6",-0.142781177476217
"LRRC69",-0.142775418932736
"PFKM",-0.1427673920345
"PI4KB",-0.14252872406627
"DAZAP1",-0.142523174431239
"ZZZ3",-0.142520514148454
"UTP15",-0.142474643371713
"C3orf70",-0.142468704296045
"NUDT16",-0.142362729404364
"SPRY3",-0.142308804424033
"ZNF326",-0.142255873756628
"DDRGK1",-0.142253042524558
"APTX",-0.142236314301498
"DDX20",-0.142205542855304
"ZNF548",-0.142163909673223
"COX19",-0.142139843721222
"PRPF19",-0.142026213215662
"ACAD10",-0.141955667623606
"PRKACA",-0.141903709720775
"ZNF675",-0.14180821662579
"LONP2",-0.141716020970114
"CLCF1",-0.141663234072273
"COLGALT1",-0.141616888527806
"ZNF442",-0.141595027426582
"COX7A2L",-0.141591624655023
"CCDC59",-0.141570748863451
"DPYSL3",-0.141532770782147
"IRF2BPL",-0.141389697387894
"NUP188",-0.141266797352215
"AMOTL2",-0.141188206693438
"PCDHGB7",-0.141179007671366
