"nhoods1","nhoods2","sim"
"375376","63284",0.806786000015453
"3754","236755",0.715833811149102
"375631","216160",0.715115650908045
"375662","130058",0.654526125638319
"375731","49646",0.772019457745073
"376084","194261",0.590830204550626
"376111","211790",0.772589657131247
"376131","140617",0.657882170486483
"376492","89869",0.789167816351548
"376677","94143",0.729342800718227
"376897","127162",0.779160505040013
"377031","233419",0.774571485613409
"377423","215941",0.797186983293542
"377435","71988",0.639626583316657
"377466","29212",0.758748021276635
"377748","96026",0.757329167035396
"378727","133061",0.699729921904642
"380486","100095",0.698411834456703
"381185","153346",0.72557992772643
"3819","24418",0.614279697889434
"382312","209639",0.781789036539891
"382371","212665",0.732871032228305
"382941","217550",0.762559713918779
"383564","185588",0.759918904685434
"384996","7774",0.708296914830723
"385154","242192",0.738315412802053
"385415","77356",0.712062703069276
"385492","15259",0.690387906786184
"38616","88986",0.628792037614959
"386645","231402",0.772558618613909
"386999","215561",0.651054658706928
"38701","178208",0.744481878177675
"387067","31139",0.769324727426111
"387445","152708",0.687375257919692
"3875","102113",0.713049455196265
"388399","225329",0.687369371907858
"388639","156121",0.661210653997719
"389628","233098",0.757754460722327
"389824","93449",0.749102980878873
"390005","192556",0.717803202382798
"390374","101293",0.795085189216701
"390958","241722",0.740341963946645
"391302","213359",0.748451631939828
"393851","232791",0.77799940635301
"3942","90795",0.762542410870571
"394348","193044",0.675177299388841
"394724","204623",0.716746218390652
"395518","112162",0.671812248839372
"395852","74129",0.758852379778594
"396166","167517",0.760063083325569
"396473","234376",0.72694493970427
"397514","90058",0.689231050585471
"397889","200420",0.77409893561833
"398182","242450",0.749354847979624
"398279","119534",0.727241510588147
"398512","86386",0.679459308118372
"398609","126917",0.734421550764594
"399","70081",0.715665312377052
"399300","14280",0.571518511356741
"400163","237461",0.743331707214165
"400650","211736",0.796040720535929
"400655","197960",0.777446727692458
"401296","87476",0.718209134628734
"4015","111530",0.808829981000696
"401555","126769",0.746191627766549
"401898","114460",0.748084574194252
"402469","188057",0.691153717957604
"403180","239942",0.759165493106186
"403627","180144",0.770706708143285
"403784","145970",0.664128125567466
"403872","101551",0.696009321805649
"403991","176551",0.722526581913244
"404037","116876",0.781999389637464
"405506","92670",0.704307339443366
"405625","223742",0.752632646957895
"4057","212254",0.779440908106128
"405898","224664",0.779569189249759
"405945","78100",0.65035440301953
"406010","103058",0.731334649763203
"406082","107628",0.774740722692825
"406139","227070",0.754534159185282
"407882","232039",0.72120895179857
"408085","214068",0.778181695999073
"408161","123924",0.71582054390394
"408263","137094",0.703392715242602
"408334","187022",0.72952166782194
"408444","205051",0.741106310208951
"408461","49402",0.672649202002959
"408675","227145",0.708486096335803
"408819","6652",0.760842562142961
"409974","111967",0.633727132552063
"411624","178804",0.716865468957794
"411642","92528",0.752259081170335
"412786","77627",0.655644064463975
"41437","198838",0.71679066744014
"417018","205551",0.692022403831709
"41716","56120",0.632218763264606
"418820","28942",0.713730110854196
"419437","47727",0.687758575720793
"420238","214585",0.731524133108007
"420421","210979",0.680628299478599
"420464","9616",0.662783879400409
"42075","192364",0.635507391092127
"42107","57325",0.687362245302682
"421203","214881",0.660772307713079
"422839","213684",0.688755478077159
"423013","118001",0.741144529329887
"423231","51106",0.69067112119874
"423602","93544",0.715731158729074
"424614","124748",0.656648462371976
"425846","192473",0.693239463827531
"426116","122158",0.665687917270968
"426941","117454",0.689649590740978
"427383","203060",0.67387755029143
"428368","40044",0.691805856801897
"43032","23224",0.635276070081047
"430481","111160",0.713014476999507
"431129","148594",0.574870302765918
"433742","126655",0.703402169418534
"43397","153917",0.660035347526484
"434294","16604",0.690919201616826
"436836","64764",0.723760970878564
"440102","100665",0.650544739304654
"441204","69065",0.630664994849459
"441576","31256",0.688776476443627
"442014","71699",0.616360459087115
"442625","179785",0.54799846054518
"443100","101694",0.725166609133374
"443353","14876",0.688059736763472
"444445","47144",0.653356969107897
"444950","100897",0.667068258387256
"445195","116562",0.683033628970081
"445818","114468",0.697449079332723
"446249","54890",0.795632122857814
"446654","123998",0.713192485383588
"446657","17584",0.684300131528736
"44742","169638",0.72631953903549
"447636","117671",0.708482659506363
"447993","136096",0.720976698293201
"448498","236052",0.764838436842964
"449350","28748",0.562223807738192
"449646","186824",0.695552834652798
"449905","220356",0.695821829536451
"450218","10090",0.801585042036326
"450357","99132",0.659240400653858
"450914","210486",0.718435016405457
"451033","48470",0.588995023407356
"451054","220123",0.670775659851059
"451388","72489",0.618825332261674
"451390","224400",0.709008573211709
"451805","235532",0.628501983196511
"452081","3887",0.784317214621814
"452098","208911",0.765944670241858
"452562","4391",0.714348833378579
"453424","75879",0.620638140029922
